DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;MUNICÍPIO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;CAXIAS DO SUL;OLEO DIESEL;11;R$/l;3,798;0,139;3,569;3,999;-;0,037
07/02/2021;13/02/2021;SUL;PARANA;COLOMBO;OLEO DIESEL;12;R$/l;3,558;0,094;3,449;3,699;-;0,026
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;CONSELHEIRO LAFAIETE;OLEO DIESEL;5;R$/l;3,855;0,053;3,829;3,95;-;0,014
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;CONTAGEM;OLEO DIESEL;11;R$/l;3,834;0,101;3,619;3,999;-;0,026
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;COSMOPOLIS;OLEO DIESEL;6;R$/l;3,654;0,177;3,499;3,979;-;0,048
07/02/2021;13/02/2021;NORDESTE;CEARA;CRATO;OLEO DIESEL;4;R$/l;3,89;0,154;3,73;4,07;-;0,04
07/02/2021;13/02/2021;SUL;SANTA CATARINA;CRICIUMA;OLEO DIESEL;10;R$/l;3,573;0,126;3,348;3,799;-;0,035
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO;CUIABA;OLEO DIESEL;20;R$/l;4,002;0,139;3,777;4,199;-;0,035
07/02/2021;13/02/2021;SUL;PARANA;CURITIBA;OLEO DIESEL;9;R$/l;3,595;0,139;3,399;3,779;-;0,039
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;DIADEMA;OLEO DIESEL;1;R$/l;3,479;0;3,479;3,479;-;0
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;DOURADOS;OLEO DIESEL;8;R$/l;3,933;0,186;3,599;4,149;-;0,047
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;DUQUE DE CAXIAS;OLEO DIESEL;12;R$/l;3,818;0,14;3,649;4,029;-;0,037
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;ESTEIO;OLEO DIESEL;7;R$/l;3,77;0,213;3,429;4,019;-;0,056
07/02/2021;13/02/2021;NORDESTE;BAHIA;FEIRA DE SANTANA;OLEO DIESEL;12;R$/l;3,729;0,074;3,58;3,85;-;0,02
07/02/2021;13/02/2021;SUL;SANTA CATARINA;FLORIANOPOLIS;OLEO DIESEL;4;R$/l;3,622;0,068;3,54;3,699;-;0,019
07/02/2021;13/02/2021;SUL;PARANA;FOZ DO IGUACU;OLEO DIESEL;3;R$/l;3,767;0,025;3,74;3,79;-;0,007
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;FRANCA;OLEO DIESEL;11;R$/l;3,618;0,085;3,539;3,798;-;0,023
07/02/2021;13/02/2021;CENTRO OESTE;GOIAS;GOIANIA;OLEO DIESEL;19;R$/l;3,839;0,135;3,64;4,095;-;0,035
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;GRAVATAI;OLEO DIESEL;7;R$/l;3,566;0,084;3,449;3,669;-;0,023
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;GUAIBA;OLEO DIESEL;8;R$/l;3,656;0,126;3,539;3,929;-;0,034
07/02/2021;13/02/2021;NORDESTE;BAHIA;GUANAMBI;OLEO DIESEL;9;R$/l;3,94;0,083;3,728;3,998;-;0,021
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;GUARULHOS;OLEO DIESEL;6;R$/l;3,619;0,074;3,529;3,749;-;0,02
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;HORTOLANDIA;OLEO DIESEL;7;R$/l;3,75;0,102;3,599;3,899;-;0,027
07/02/2021;13/02/2021;NORDESTE;BAHIA;ILHEUS;OLEO DIESEL;5;R$/l;3,89;0,012;3,87;3,899;-;0,003
07/02/2021;13/02/2021;NORDESTE;MARANHAO;IMPERATRIZ;OLEO DIESEL;7;R$/l;3,889;0,068;3,799;3,999;-;0,018
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;IPATINGA;OLEO DIESEL;8;R$/l;3,806;0,03;3,79;3,88;-;0,008
07/02/2021;13/02/2021;NORDESTE;SERGIPE;ITABAIANA;OLEO DIESEL;8;R$/l;3,824;0,054;3,79;3,95;-;0,014
07/02/2021;13/02/2021;NORDESTE;BAHIA;ITABUNA;OLEO DIESEL;8;R$/l;3,745;0,104;3,63;3,978;-;0,028
07/02/2021;13/02/2021;NORTE;AMAZONAS;ITACOATIARA;OLEO DIESEL;7;R$/l;4,048;0,099;3,89;4,18;-;0,024
07/02/2021;13/02/2021;NORDESTE;BAHIA;ITAMARAJU;OLEO DIESEL;5;R$/l;3,795;0,062;3,749;3,899;-;0,016
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ITAPETININGA;OLEO DIESEL;6;R$/l;3,841;0,158;3,549;3,999;-;0,041
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ITAQUAQUECETUBA;OLEO DIESEL;7;R$/l;3,793;0,193;3,499;3,957;-;0,051
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ITATIBA;OLEO DIESEL;10;R$/l;3,697;0,255;3,399;4,295;-;0,069
07/02/2021;13/02/2021;NORDESTE;PERNAMBUCO;JABOATAO DOS GUARARAPES;OLEO DIESEL;4;R$/l;3,613;0,039;3,57;3,65;-;0,011
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;JACAREI;OLEO DIESEL;4;R$/l;3,647;0,095;3,539;3,749;-;0,026
07/02/2021;13/02/2021;NORDESTE;PARAIBA;JOAO PESSOA;OLEO DIESEL;3;R$/l;3,643;0,101;3,529;3,72;-;0,028
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;JOAO PINHEIRO;OLEO DIESEL;5;R$/l;3,888;0,28;3,464;4,169;-;0,072
07/02/2021;13/02/2021;NORDESTE;CEARA;JUAZEIRO DO NORTE;OLEO DIESEL;8;R$/l;3,968;0,126;3,709;4,119;-;0,032
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;JUIZ DE FORA;OLEO DIESEL;5;R$/l;4,015;0,132;3,819;4,13;-;0,033
07/02/2021;13/02/2021;SUL;SANTA CATARINA;LAGUNA;OLEO DIESEL;4;R$/l;3,757;0,083;3,649;3,839;-;0,022
07/02/2021;13/02/2021;SUL;PARANA;LONDRINA;OLEO DIESEL;4;R$/l;3,655;0,108;3,55;3,79;-;0,029
07/02/2021;13/02/2021;NORTE;AMAPA;MACAPA;OLEO DIESEL;5;R$/l;4,19;0,081;4,07;4,29;-;0,019
07/02/2021;13/02/2021;NORDESTE;ALAGOAS;MACEIO;OLEO DIESEL;8;R$/l;3,928;0,132;3,79;4,199;-;0,034
07/02/2021;13/02/2021;NORTE;AMAZONAS;MANAUS;OLEO DIESEL;33;R$/l;3,747;0,087;3,49;3,9;-;0,023
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;MANHUACU;OLEO DIESEL;4;R$/l;3,912;0,035;3,87;3,949;-;0,009
07/02/2021;13/02/2021;NORTE;PARA;MARABA;OLEO DIESEL;12;R$/l;4,106;0,109;3,939;4,239;-;0,027
07/02/2021;13/02/2021;SUL;PARANA;MARINGA;OLEO DIESEL;6;R$/l;3,462;0,124;3,33;3,67;-;0,036
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;MATAO;OLEO DIESEL;7;R$/l;3,725;0,078;3,599;3,799;-;0,021
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;MAUA;OLEO DIESEL;2;R$/l;3,749;0,211;3,599;3,898;-;0,056
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;MOGI DAS CRUZES;OLEO DIESEL;3;R$/l;3,916;0,126;3,799;4,049;-;0,032
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;MONTES CLAROS;OLEO DIESEL;11;R$/l;3,767;0,115;3,59;3,949;-;0,031
07/02/2021;13/02/2021;NORDESTE;RIO GRANDE DO NORTE;NATAL;OLEO DIESEL;16;R$/l;4,115;0,068;3,94;4,19;-;0,017
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;NITEROI;OLEO DIESEL;1;R$/l;3,599;0;3,599;3,599;-;0
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;NOVA IGUACU;OLEO DIESEL;6;R$/l;3,844;0,26;3,599;4,299;-;0,068
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;NOVO HAMBURGO;OLEO DIESEL;7;R$/l;3,65;0,133;3,529;3,899;-;0,036
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;OSASCO;OLEO DIESEL;16;R$/l;3,72;0,175;3,449;4,099;-;0,047
07/02/2021;13/02/2021;SUL;SANTA CATARINA;PALHOCA;OLEO DIESEL;6;R$/l;3,692;0,042;3,648;3,769;-;0,011
07/02/2021;13/02/2021;NORTE;TOCANTINS;PALMAS;OLEO DIESEL;6;R$/l;3,776;0,074;3,699;3,879;-;0,02
07/02/2021;13/02/2021;NORTE;PARA;PARAUAPEBAS;OLEO DIESEL;6;R$/l;4,356;0,069;4,29;4,489;-;0,016
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;PASSOS;OLEO DIESEL;4;R$/l;3,887;0,103;3,799;3,999;-;0,027
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;PAULINIA;OLEO DIESEL;6;R$/l;3,697;0,208;3,519;4,097;-;0,056
07/02/2021;13/02/2021;NORDESTE;PERNAMBUCO;PAULISTA;OLEO DIESEL;1;R$/l;3,579;0;3,579;3,579;-;0
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;PELOTAS;OLEO DIESEL;9;R$/l;3,927;0,139;3,698;4,177;-;0,035
07/02/2021;13/02/2021;SUL;PARANA;PINHAIS;OLEO DIESEL;5;R$/l;3,589;0,095;3,449;3,699;-;0,026
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;POA;OLEO DIESEL;1;R$/l;3,79;0;3,79;3,79;-;0
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;POCOS DE CALDAS;OLEO DIESEL;6;R$/l;3,831;0,032;3,79;3,859;-;0,008
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;PORTO ALEGRE;OLEO DIESEL;8;R$/l;3,685;0,139;3,499;3,849;-;0,038
07/02/2021;13/02/2021;NORTE;RONDONIA;PORTO VELHO;OLEO DIESEL;19;R$/l;3,974;0,113;3,8;4,24;-;0,028
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;RIBEIRAO PIRES;OLEO DIESEL;1;R$/l;3,699;0;3,699;3,699;-;0
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;RIBEIRAO PRETO;OLEO DIESEL;21;R$/l;3,769;0,15;3,557;3,999;-;0,04
07/02/2021;13/02/2021;NORTE;ACRE;RIO BRANCO;OLEO DIESEL;25;R$/l;4,619;0,144;4,39;4,95;-;0,031
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;RIO CLARO;OLEO DIESEL;8;R$/l;3,744;0,09;3,599;3,899;-;0,024
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;RIO DE JANEIRO;OLEO DIESEL;8;R$/l;3,848;0,218;3,489;4,099;-;0,057
07/02/2021;13/02/2021;NORDESTE;BAHIA;SALVADOR;OLEO DIESEL;4;R$/l;3,69;0,067;3,61;3,75;-;0,018
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SANTA BARBARA D'OESTE;OLEO DIESEL;8;R$/l;3,644;0,121;3,499;3,899;-;0,033
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SANTO ANDRE;OLEO DIESEL;9;R$/l;3,701;0,111;3,499;3,899;-;0,03
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SAO BERNARDO DO CAMPO;OLEO DIESEL;1;R$/l;3,929;0;3,929;3,929;-;0
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SAO CAETANO DO SUL;OLEO DIESEL;1;R$/l;3,489;0;3,489;3,489;-;0
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;SAO GONCALO;OLEO DIESEL;11;R$/l;3,793;0,243;3,499;4,279;-;0,064
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;SAO JOAO DE MERITI;OLEO DIESEL;2;R$/l;3,784;0,021;3,769;3,799;-;0,006
07/02/2021;13/02/2021;SUL;SANTA CATARINA;SAO JOSE;OLEO DIESEL;6;R$/l;3,734;0,054;3,659;3,769;-;0,014
07/02/2021;13/02/2021;NORDESTE;MARANHAO;SAO JOSE DE RIBAMAR;OLEO DIESEL;5;R$/l;3,941;0,087;3,79;3,999;-;0,022
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SAO JOSE DO RIO PRETO;OLEO DIESEL;17;R$/l;3,706;0,075;3,599;3,899;-;0,02
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SAO JOSE DOS CAMPOS;OLEO DIESEL;4;R$/l;3,679;0,196;3,499;3,899;-;0,053
07/02/2021;13/02/2021;SUL;PARANA;SAO JOSE DOS PINHAIS;OLEO DIESEL;5;R$/l;3,705;0,109;3,599;3,869;-;0,029
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;SAO LEOPOLDO;OLEO DIESEL;6;R$/l;3,586;0,088;3,429;3,699;-;0,024
07/02/2021;13/02/2021;NORDESTE;MARANHAO;SAO LUIS;OLEO DIESEL;15;R$/l;3,966;0,122;3,7;4,199;-;0,031
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SAO PAULO;OLEO DIESEL;33;R$/l;3,753;0,212;3,399;4,299;-;0,057
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;SAPUCAIA DO SUL;OLEO DIESEL;7;R$/l;3,6;0,034;3,559;3,669;-;0,009
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;SAQUAREMA;OLEO DIESEL;1;R$/l;3,599;0;3,599;3,599;-;0
07/02/2021;13/02/2021;SUDESTE;ESPIRITO SANTO;SERRA;OLEO DIESEL;11;R$/l;3,725;0,174;3,49;4,049;-;0,047
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;SETE LAGOAS;OLEO DIESEL;16;R$/l;3,656;0,091;3,55;3,799;-;0,025
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SUMARE;OLEO DIESEL;8;R$/l;3,605;0,145;3,399;3,799;-;0,04
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;SUZANO;OLEO DIESEL;4;R$/l;3,844;0,076;3,779;3,949;-;0,02
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;TAUBATE;OLEO DIESEL;7;R$/l;3,82;0,158;3,549;4,028;-;0,041
07/02/2021;13/02/2021;NORDESTE;BAHIA;TEIXEIRA DE FREITAS;OLEO DIESEL;5;R$/l;3,787;0,114;3,699;3,98;-;0,03
07/02/2021;13/02/2021;NORDESTE;PIAUI;TERESINA;OLEO DIESEL;21;R$/l;3,931;0,087;3,789;4,15;-;0,022
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;TRES RIOS;OLEO DIESEL;1;R$/l;3,979;0;3,979;3,979;-;0
07/02/2021;13/02/2021;SUL;SANTA CATARINA;TUBARAO;OLEO DIESEL;6;R$/l;3,818;0,249;3,679;4,322;-;0,065
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;UBA;OLEO DIESEL;3;R$/l;3,872;0,006;3,865;3,876;-;0,002
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;UBERLANDIA;OLEO DIESEL;11;R$/l;3,942;0,297;3,749;4,809;-;0,075
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;VALINHOS;OLEO DIESEL;6;R$/l;3,735;0,14;3,597;3,999;-;0,037
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO;VARZEA GRANDE;OLEO DIESEL;7;R$/l;3,965;0,075;3,839;4,059;-;0,019
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;VIAMAO;OLEO DIESEL;4;R$/l;3,67;0,128;3,499;3,785;-;0,035
07/02/2021;13/02/2021;SUDESTE;ESPIRITO SANTO;VILA VELHA;OLEO DIESEL;4;R$/l;3,732;0,13;3,589;3,899;-;0,035
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;VINHEDO;OLEO DIESEL;4;R$/l;3,862;0,205;3,58;4,059;-;0,053
07/02/2021;13/02/2021;SUDESTE;ESPIRITO SANTO;VITORIA;OLEO DIESEL;3;R$/l;3,832;0,126;3,699;3,949;-;0,033
07/02/2021;13/02/2021;NORDESTE;PERNAMBUCO;VITORIA DE SANTO ANTAO;OLEO DIESEL;3;R$/l;3,69;0,1;3,59;3,79;-;0,027
07/02/2021;13/02/2021;NORTE;PARA;ALENQUER;OLEO DIESEL S10;5;R$/l;4,906;0,037;4,85;4,94;-;0,008
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;ALVORADA;OLEO DIESEL S10;2;R$/l;3,749;0,071;3,699;3,799;-;0,019
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;AMERICANA;OLEO DIESEL S10;13;R$/l;3,792;0,185;3,399;3,999;-;0,049
07/02/2021;13/02/2021;NORDESTE;SERGIPE;ARACAJU;OLEO DIESEL S10;20;R$/l;4,001;0,112;3,799;4,199;-;0,028
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ARACATUBA;OLEO DIESEL S10;19;R$/l;3,915;0,099;3,789;4,099;-;0,025
07/02/2021;13/02/2021;NORDESTE;ALAGOAS;ARAPIRACA;OLEO DIESEL S10;9;R$/l;4,071;0,122;3,888;4,199;-;0,03
07/02/2021;13/02/2021;SUL;SANTA CATARINA;ARARANGUA;OLEO DIESEL S10;9;R$/l;3,688;0,022;3,649;3,699;-;0,006
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ASSIS;OLEO DIESEL S10;18;R$/l;3,808;0,173;3,569;3,999;-;0,045
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;BAGE;OLEO DIESEL S10;9;R$/l;4,347;0,075;4,199;4,409;-;0,017
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;BARRETOS;OLEO DIESEL S10;13;R$/l;3,878;0,182;3,659;4,099;-;0,047
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;BARUERI;OLEO DIESEL S10;15;R$/l;4,271;0,286;3,779;4,599;-;0,067
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;BAURU;OLEO DIESEL S10;14;R$/l;3,794;0,116;3,64;3,97;-;0,031
07/02/2021;13/02/2021;NORDESTE;PARAIBA;BAYEUX;OLEO DIESEL S10;7;R$/l;3,901;0,104;3,759;3,999;-;0,027
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;BEBEDOURO;OLEO DIESEL S10;9;R$/l;3,72;0,092;3,599;3,891;-;0,025
07/02/2021;13/02/2021;NORTE;PARA;BELEM;OLEO DIESEL S10;21;R$/l;4,135;0,214;3,799;4,399;-;0,052
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;BELFORD ROXO;OLEO DIESEL S10;5;R$/l;3,996;0,109;3,895;4,159;-;0,027
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;BELO HORIZONTE;OLEO DIESEL S10;25;R$/l;3,864;0,066;3,699;3,999;-;0,017
07/02/2021;13/02/2021;SUL;SANTA CATARINA;BIGUACU;OLEO DIESEL S10;8;R$/l;3,752;0,143;3,599;3,999;-;0,038
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;BIRIGUI;OLEO DIESEL S10;13;R$/l;3,9;0,126;3,699;4,099;-;0,032
07/02/2021;13/02/2021;SUL;SANTA CATARINA;BLUMENAU;OLEO DIESEL S10;11;R$/l;3,648;0,08;3,499;3,799;-;0,022
07/02/2021;13/02/2021;NORTE;RORAIMA;BOA VISTA;OLEO DIESEL S10;12;R$/l;4,034;0,103;3,83;4,21;-;0,026
07/02/2021;13/02/2021;CENTRO OESTE;DISTRITO FEDERAL;BRASILIA;OLEO DIESEL S10;32;R$/l;3,983;0,097;3,698;4,099;-;0,024
07/02/2021;13/02/2021;NORDESTE;BAHIA;BRUMADO;OLEO DIESEL S10;6;R$/l;3,933;0,108;3,789;4,099;-;0,028
07/02/2021;13/02/2021;NORDESTE;PARAIBA;CABEDELO;OLEO DIESEL S10;4;R$/l;3,917;0,096;3,789;3,99;-;0,024
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO;CACERES;OLEO DIESEL S10;3;R$/l;4,18;0,121;4,05;4,29;-;0,029
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;CACHOEIRINHA;OLEO DIESEL S10;8;R$/l;3,629;0,142;3,479;3,899;-;0,039
07/02/2021;13/02/2021;NORDESTE;BAHIA;CAMACARI;OLEO DIESEL S10;9;R$/l;3,903;0,159;3,568;4,059;-;0,041
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;CAMPINAS;OLEO DIESEL S10;33;R$/l;3,792;0,196;3,399;4,469;-;0,052
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;CAMPO GRANDE;OLEO DIESEL S10;35;R$/l;3,823;0,091;3,646;3,999;-;0,024
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;CANOAS;OLEO DIESEL S10;13;R$/l;3,757;0,109;3,599;3,929;-;0,029
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;CARAGUATATUBA;OLEO DIESEL S10;9;R$/l;4,142;0,133;3,799;4,199;-;0,032
07/02/2021;13/02/2021;SUDESTE;ESPIRITO SANTO;CARIACICA;OLEO DIESEL S10;7;R$/l;3,804;0,206;3,63;4,19;-;0,054
07/02/2021;13/02/2021;SUL;PARANA;CASCAVEL;OLEO DIESEL S10;12;R$/l;3,713;0,175;3,45;3,97;-;0,047
07/02/2021;13/02/2021;NORDESTE;CEARA;CAUCAIA;OLEO DIESEL S10;20;R$/l;4,023;0,223;3,839;4,899;-;0,055
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;CAXIAS DO SUL;OLEO DIESEL S10;13;R$/l;3,925;0,102;3,749;4,049;-;0,026
07/02/2021;13/02/2021;SUL;PARANA;COLOMBO;OLEO DIESEL S10;12;R$/l;3,619;0,095;3,499;3,759;-;0,026
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;CONSELHEIRO LAFAIETE;OLEO DIESEL S10;6;R$/l;3,926;0,098;3,86;4,099;-;0,025
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;CONTAGEM;OLEO DIESEL S10;11;R$/l;3,901;0,117;3,649;4,059;-;0,03
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;COSMOPOLIS;OLEO DIESEL S10;6;R$/l;3,834;0,201;3,599;4,079;-;0,052
07/02/2021;13/02/2021;NORDESTE;CEARA;CRATO;OLEO DIESEL S10;10;R$/l;3,966;0,125;3,74;4,17;-;0,031
07/02/2021;13/02/2021;SUL;SANTA CATARINA;CRICIUMA;OLEO DIESEL S10;10;R$/l;3,638;0,134;3,448;3,898;-;0,037
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO;CUIABA;OLEO DIESEL S10;39;R$/l;4,086;0,141;3,844;4,299;-;0,035
07/02/2021;13/02/2021;SUL;PARANA;CURITIBA;OLEO DIESEL S10;38;R$/l;3,658;0,167;3,39;4,029;-;0,046
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;DIADEMA;OLEO DIESEL S10;10;R$/l;3,738;0,203;3,429;3,999;-;0,054
07/02/2021;13/02/2021;CENTRO OESTE;MATO GROSSO DO SUL;DOURADOS;OLEO DIESEL S10;8;R$/l;3,897;0,176;3,65;4,169;-;0,045
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;DUQUE DE CAXIAS;OLEO DIESEL S10;18;R$/l;3,903;0,144;3,669;4,117;-;0,037
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;ESTEIO;OLEO DIESEL S10;6;R$/l;3,922;0,166;3,699;4,119;-;0,042
07/02/2021;13/02/2021;NORDESTE;BAHIA;FEIRA DE SANTANA;OLEO DIESEL S10;23;R$/l;3,74;0,103;3,58;3,98;-;0,028
07/02/2021;13/02/2021;SUL;SANTA CATARINA;FLORIANOPOLIS;OLEO DIESEL S10;20;R$/l;3,767;0,142;3,499;4,099;-;0,038
07/02/2021;13/02/2021;NORDESTE;CEARA;FORTALEZA;OLEO DIESEL S10;75;R$/l;3,967;0,067;3,639;4,15;-;0,017
07/02/2021;13/02/2021;SUL;PARANA;FOZ DO IGUACU;OLEO DIESEL S10;11;R$/l;3,723;0,131;3,59;3,967;-;0,035
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;FRANCA;OLEO DIESEL S10;18;R$/l;3,707;0,081;3,599;3,848;-;0,022
07/02/2021;13/02/2021;CENTRO OESTE;GOIAS;GOIANIA;OLEO DIESEL S10;43;R$/l;3,902;0,108;3,64;4,15;-;0,028
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;GRAVATAI;OLEO DIESEL S10;9;R$/l;3,658;0,098;3,469;3,799;-;0,027
07/02/2021;13/02/2021;SUL;RIO GRANDE DO SUL;GUAIBA;OLEO DIESEL S10;8;R$/l;3,741;0,127;3,589;3,999;-;0,034
07/02/2021;13/02/2021;NORDESTE;BAHIA;GUANAMBI;OLEO DIESEL S10;8;R$/l;3,989;0,093;3,768;4,057;-;0,023
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;GUARULHOS;OLEO DIESEL S10;21;R$/l;3,754;0,171;3,499;4,099;-;0,046
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;HORTOLANDIA;OLEO DIESEL S10;11;R$/l;3,803;0,106;3,649;3,999;-;0,028
07/02/2021;13/02/2021;NORDESTE;PERNAMBUCO;IGARASSU;OLEO DIESEL S10;8;R$/l;3,722;0,066;3,68;3,859;-;0,018
07/02/2021;13/02/2021;NORDESTE;BAHIA;ILHEUS;OLEO DIESEL S10;9;R$/l;4,035;0,088;3,97;4,19;-;0,022
07/02/2021;13/02/2021;NORDESTE;MARANHAO;IMPERATRIZ;OLEO DIESEL S10;10;R$/l;3,96;0,068;3,809;4,059;-;0,017
07/02/2021;13/02/2021;SUDESTE;MINAS GERAIS;IPATINGA;OLEO DIESEL S10;10;R$/l;3,871;0,051;3,799;3,986;-;0,013
07/02/2021;13/02/2021;NORDESTE;SERGIPE;ITABAIANA;OLEO DIESEL S10;8;R$/l;3,845;0,054;3,8;3,97;-;0,014
07/02/2021;13/02/2021;NORDESTE;BAHIA;ITABUNA;OLEO DIESEL S10;11;R$/l;3,783;0,119;3,66;3,998;-;0,031
07/02/2021;13/02/2021;NORTE;AMAZONAS;ITACOATIARA;OLEO DIESEL S10;9;R$/l;4,151;0,018;4,12;4,19;-;0,004
07/02/2021;13/02/2021;SUDESTE;RIO DE JANEIRO;ITAGUAI;OLEO DIESEL S10;1;R$/l;3,899;0;3,899;3,899;-;0
07/02/2021;13/02/2021;NORDESTE;BAHIA;ITAMARAJU;OLEO DIESEL S10;5;R$/l;3,895;0,095;3,799;3,999;-;0,024
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ITAPETININGA;OLEO DIESEL S10;9;R$/l;3,817;0,17;3,599;3,999;-;0,044
07/02/2021;13/02/2021;NORDESTE;CEARA;ITAPIPOCA;OLEO DIESEL S10;2;R$/l;4,27;0;4,27;4,27;-;0
07/02/2021;13/02/2021;SUDESTE;SAO PAULO;ITAQUAQUECETUBA;OLEO DIESEL S10;9;R$/l;3,854;0,174;3,499;3,999;-;0,045
